height,weight,age,isManOfTheMatch,isActive,playedPositions,playedPositionsShort,teamRegionName,regionCode,tournamentShortName,apps,subOn,tacklePerGame,interceptionPerGame,foulsPerGame,offsideWonPerGame,clearancePerGame,wasDribbledPerGame,outfielderBlockPerGame,name,firstName,lastName,playerId,positionText,teamId,teamName,seasonId,seasonName,isOpta,tournamentId,tournamentRegionId,tournamentRegionCode,tournamentRegionName,tournamentName,rating,minsPlayed,goalOwn,ranking
175,77,32,false,true,-AMC-AML-AMR-,AM(CLR),England,br,EPL,25,9,0.52,0.32,0.2,0,0.24,0.4,0,Willian,Willian,Borges Da Silva,29463,Forward,13,Arsenal,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.651600000000002,1407,0,241
177,67,32,false,true,-DC-DR-MR-,"D(CR),M(R)",England,ie,EPL,25,7,1.56,0.52,0.48,0.08,1.28,0.36,0.24,Séamus Coleman,Séamus,Coleman,31826,Defender,31,Everton,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.650400000000001,1612,0,242
188,83,26,false,true,-DC-DMC-,"D(C),DMC",England,be,EPL,33,5,1.6363636363636365,0.8181818181818182,0.9393939393939394,0.15151515151515152,1.4545454545454546,0.8787878787878788,0.48484848484848486,Leander Dendoncker,Leander,Dendoncker,124106,Midfielder,161,Wolves,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.65030303030303,2501,1,243
178,72,28,false,true,-DL-MC-ML-MR-,"D(L),M(CLR)",England,gh,EPL,27,12,1.0740740740740742,0.8148148148148148,0.9259259259259259,0,0.4074074074074074,0.6296296296296297,0.2962962962962963,Jeffrey Schlupp,Jeffrey,Schlupp,91822,Midfielder,162,Crystal Palace,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.64962962962963,1426,0,244
188,85,24,false,true,-GK-,GK,England,gb-eng,EPL,13,1,0.07692307692307693,0,0,0,0.5384615384615384,0.07692307692307693,0,Dean Henderson,Dean,Henderson,304008,Goalkeeper,32,Man Utd,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.648461538461539,1125,0,245
185,77,27,false,true,-GK-,GK,England,gb-eng,EPL,31,0,0,0.0967741935483871,0.03225806451612903,0,1.2580645161290323,0.06451612903225806,0,Jordan Pickford,Jordan,Pickford,110189,Goalkeeper,31,Everton,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.647096774193549,2743,0,246
183,75,33,false,true,-DR-MR-,"D(R),M(R)",England,eg,EPL,14,6,1.2142857142857142,1.2142857142857142,0.42857142857142855,0.14285714285714285,1.5714285714285714,0.35714285714285715,0.21428571428571427,Ahmed El Mohamady,Ahmed Eissa,El Mohamady Abdel Fattah,34876,Defender,24,Aston Villa,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.642857142857143,832,0,247
194,92,24,false,true,-DC-,D(C),England,fr,EPL,18,3,1.1111111111111112,1.2222222222222223,0.4444444444444444,0.5555555555555556,3.2222222222222223,0.6111111111111112,1.2222222222222223,Issa Diop,Issa,Diop,300359,Defender,29,West Ham,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.642777777777778,1379,1,248
173,70,33,false,true,-AMC-AML-FW-,"AM(CL),FW",England,ar,EPL,12,5,0.3333333333333333,0.16666666666666666,0.16666666666666666,0,0,0.75,0,Sergio Agüero,Sergio,Agüero,14260,Forward,167,Man City,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.641666666666668,559,0,249
185,88,31,false,true,-DC-DL-,D(CL),England,ie,EPL,22,1,1.0909090909090908,1.3181818181818181,0.7272727272727273,0.45454545454545453,4.5,0.3181818181818182,0.9090909090909091,Ciaran Clark,Ciaran,Clark,70099,Defender,23,Newcastle,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.641363636363635,1893,1,250
190,83,32,false,true,-DC-,D(C),England,ar,EPL,24,0,1.2083333333333333,0.7083333333333334,0.625,0.6666666666666666,6,0.16666666666666666,1.2916666666666667,Federico Fernández,Federico,Fernández,44847,Defender,23,Newcastle,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.635833333333333,2083,1,251
172,76,31,false,true,-DL-MC-ML-MR-,"D(L),M(CLR)",England,gb-sct,EPL,18,3,0.5555555555555556,0.6666666666666666,0.6666666666666666,0.1111111111111111,2.2777777777777777,0.7777777777777778,0.1111111111111111,Matt Ritchie,Matt,Ritchie,68648,Midfielder,23,Newcastle,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.635555555555555,1352,1,252
184,63,24,false,true,-DC-DR-MR-,"D(CR),M(R)",England,gb-eng,EPL,28,2,2,1.25,1.0357142857142858,0.25,2.9285714285714284,1.0714285714285714,0.4642857142857143,Mason Holgate,Mason,Holgate,297544,Defender,31,Everton,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.634642857142857,2290,0,253
182,0,21,false,true,-AMC-,AM(C),England,gb-eng,EPL,30,2,2.7,0.9,1.4333333333333333,0,0.9,2.2666666666666666,0.26666666666666666,Conor Gallagher,Conor,Gallagher,375621,Midfielder,175,West Brom,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.633666666666667,2532,0,254
175,80,31,false,true,-DMC-,DMC,England,gb-eng,EPL,38,0,0.6052631578947368,1.1578947368421053,0.9210526315789473,0,0.7894736842105263,0.8421052631578947,0.23684210526315788,Ashley Westwood,Ashley,Westwood,79050,Midfielder,184,Burnley,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.633421052631578,3411,0,255
172,72,28,false,true,-AMC-AML-AMR-FW-,"AM(CLR),FW",England,br,EPL,30,16,1.0666666666666667,0.6,0.7666666666666667,0,0.3333333333333333,0.7,0,Lucas Moura,Lucas,Rodrigues Moura da Silva,92508,Forward,30,Tottenham,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.630333333333334,1403,0,256
176,63,26,false,true,-DL-ML-,"D(L),M(L)",England,it,EPL,2,2,1.5,0.5,1.5,0,3,1,0,Emerson,Emerson,Palmieri dos Santos,101955,Defender,15,Chelsea,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.630000000000001,89,0,257
185,85,26,false,true,-DL-DMC-ML-,"D(L),DMC,M(L)",England,fr,EPL,13,2,1,0.38461538461538464,1.0769230769230769,0.15384615384615385,0.6923076923076923,1.2307692307692308,0.38461538461538464,Benjamin Mendy,Benjamin,Mendy,105962,Defender,167,Man City,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.6269230769230765,955,0,258
184,82,24,false,true,-DC-DL-DR-ML-MR-,"D(CLR),M(LR)",England,ng,EPL,31,0,1.1935483870967742,1.4516129032258065,1.032258064516129,0.41935483870967744,2.6129032258064515,0.7096774193548387,0.1935483870967742,Ola Aina,Ola,Aina,315543,Defender,170,Fulham,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.626774193548387,2671,0,259
190,83,36,false,true,-GK-,GK,England,pl,EPL,35,0,0.02857142857142857,0.02857142857142857,0.02857142857142857,0,0.6,0,0,Lukasz Fabianski,Lukasz,Fabianski,20973,Goalkeeper,29,West Ham,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.6248571428571426,3150,0,260
183,76,25,false,true,-DC-DR-MR-,"D(CR),M(R)",England,gb-eng,EPL,35,3,1.2857142857142858,1.4,0.9714285714285714,0.2,2.2285714285714286,0.6571428571428571,0.45714285714285713,Darnell Furlong,Darnell,Furlong,262401,Defender,175,West Brom,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.6245714285714286,2932,1,261
175,69,30,false,true,-MC-ML-MR-,M(CLR),England,nl,EPL,38,4,0.6052631578947368,0.6842105263157895,0.39473684210526316,0,0.4473684210526316,0.631578947368421,0.07894736842105263,Georginio Wijnaldum,Georginio,Wijnaldum,33568,Midfielder,26,Liverpool,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.622894736842106,2947,0,262
177,68,25,false,true,-FW-MC-MR-,"M(CR),FW",England,ar,EPL,18,7,1.5555555555555556,0.3888888888888889,1.0555555555555556,0.05555555555555555,0.2777777777777778,1.0555555555555556,0.05555555555555555,Giovani Lo Celso,Giovani,Lo Celso,303908,Midfielder,30,Tottenham,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.617222222222222,950,0,263
173,63,29,false,true,-DL-MC-ML-MR-,"D(L),M(CLR)",England,mk,EPL,36,7,2.0555555555555554,0.6388888888888888,1.0833333333333333,0.08333333333333333,1.1111111111111112,1.1666666666666667,0.05555555555555555,Ezgjan Alioski,Ezgjan,Alioski,137161,Midfielder,19,Leeds,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.616666666666668,2466,0,264
171,76,23,false,true,-AML-AMR-FW-,"AM(LR),FW",England,gb-wls,EPL,15,4,1,0,0.9333333333333333,0,0.3333333333333333,1,0.06666666666666667,Daniel James,Daniel,James,302313,Midfielder,32,Man Utd,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.614000000000001,914,0,265
188,86,27,false,true,-GK-,GK,England,br,EPL,36,0,0.08333333333333333,0,0.027777777777777776,0,0.4722222222222222,0.027777777777777776,0,Ederson,Ederson,Santana de Moraes,121774,Goalkeeper,167,Man City,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.613333333333334,3240,0,266
175,70,27,false,true,-DL-DR-MR-,"D(LR),M(R)",England,pt,EPL,15,5,2.066666666666667,1,1.2,0.06666666666666667,1.2666666666666666,1.4666666666666666,0.06666666666666667,Ricardo Pereira,Ricardo Domingos,Barbosa Pereira,120763,Defender,14,Leicester,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.613333333333332,959,0,267
168,64,27,false,true,-DC-DL-ML-,"D(CL),M(L)",England,gb-eng,EPL,11,2,1.2727272727272727,0.8181818181818182,0.9090909090909091,0.36363636363636365,3.727272727272727,0.45454545454545453,0.36363636363636365,Jack Robinson,Jack,Robinson,86594,Defender,163,Sheff Utd,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.606363636363636,875,0,268
0,0,18,false,true,,Midfielder,England,,EPL,4,1,2.25,0.25,1,0,0,1,0,Fabio Carvalho,Fabio,Carvalho,401385,Midfielder,170,Fulham,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.605,255,0,269
188,83,22,false,true,-FW-MC-MR-,"M(CR),FW",England,de,EPL,27,9,0.6666666666666666,0.14814814814814814,1,0.1111111111111111,0.7407407407407407,0.7777777777777778,0,Kai Havertz,Kai,Havertz,326413,Midfielder,15,Chelsea,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.6,1522,0,270
182,78,23,false,true,-DC-DMC-,"D(C),DMC",England,gb-eng,EPL,36,0,1.3611111111111112,1.7222222222222223,0.8333333333333334,0.3055555555555556,1.3888888888888888,0.9166666666666666,0.6111111111111112,Ben White,Ben,White,322036,Defender,211,Brighton,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.59888888888889,3195,0,271
178,72,27,false,true,-AMC-AML-AMR-FW-,"AM(CLR),FW",England,es,EPL,25,10,1.28,0.4,1.24,0.04,0.28,1.4,0,Ayoze Pérez,Ayoze,Pérez,135366,Forward,14,Leicester,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.598000000000001,1333,0,272
188,89,27,false,true,-DC-,D(C),England,gb-eng,EPL,19,0,0.7368421052631579,0.631578947368421,0.8947368421052632,0.42105263157894735,4.421052631578948,0.15789473684210525,0.8947368421052632,Jamaal Lascelles,Jamaal,Lascelles,105171,Defender,23,Newcastle,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.597368421052631,1628,0,273
184,85,27,false,true,-DMC-,DMC,England,ga,EPL,28,9,2.2142857142857144,1.0714285714285714,1.1428571428571428,0.10714285714285714,0.6785714285714286,0.75,0.17857142857142858,Mario Lemina,Mario,Lemina,123481,Midfielder,170,Fulham,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.597142857142856,1705,0,274
197,90,23,false,true,-GK-,GK,England,es,EPL,27,0,0.037037037037037035,0.037037037037037035,0.07407407407407407,0,0.5185185185185185,0,0,Robert Sánchez,Robert,Sánchez,362151,Goalkeeper,211,Brighton,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.59074074074074,2430,0,275
172,67,25,false,true,-AMC-AML-AMR-,AM(CLR),England,dz,EPL,30,16,0.8,0.26666666666666666,0.4666666666666667,0,0.13333333333333333,0.6666666666666666,0,Saïd Benrahma,Saïd,Benrahma,137021,Forward,29,West Ham,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.590333333333334,1392,0,276
172,64,26,false,true,-MC-,M(C),England,gn,EPL,10,3,1.1,0.9,1.3,0,0.5,1,0,Naby Keita,Naby,Keita,243510,Midfielder,26,Liverpool,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.590000000000001,524,0,277
192,85,24,false,true,-DC-DMC-,"D(C),DMC",England,de,EPL,17,4,1.588235294117647,1.588235294117647,1,0.11764705882352941,1.8235294117647058,0.5294117647058824,0.7058823529411765,Robin Koch,Robin,Koch,276205,Defender,19,Leeds,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.589411764705882,1131,0,278
0,0,24,false,true,-DC-,D(C),England,gb-eng,EPL,18,4,1.1666666666666667,1.0555555555555556,1.1111111111111112,0.2222222222222222,2.2222222222222223,0.3333333333333333,0.4444444444444444,Maximilian Kilman,Maximilian,Kilman,368310,Defender,161,Wolves,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.587777777777778,1307,0,279
185,75,28,false,true,-DC-,D(C),England,ie,EPL,31,1,1.3225806451612903,1.3225806451612903,0.9354838709677419,0.2903225806451613,4.193548387096774,0.5483870967741935,1,John Egan,John,Egan,108632,Defender,163,Sheff Utd,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.580000000000002,2630,0,280
185,75,20,false,true,-MC-,M(C),England,gb-eng,EPL,24,11,0.6666666666666666,0.7916666666666666,0.75,0,0.375,0.5416666666666666,0,Curtis Jones,Curtis,Jones,355354,Midfielder,26,Liverpool,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.578749999999999,1178,0,281
194,85,32,false,true,-DMC-,DMC,England,rs,EPL,20,8,1.25,1.1,0.7,0.05,0.45,0.9,0.25,Nemanja Matic,Nemanja,Matic,38128,Midfielder,32,Man Utd,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.578500000000001,1102,0,282
188,76,34,false,true,-DC-,D(C),England,gb-eng,EPL,15,0,0.4,1.2,0.4,0.06666666666666667,3.8,0.4666666666666667,0.9333333333333333,Scott Dann,Scott,Dann,12124,Defender,162,Crystal Palace,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.576000000000001,1350,0,283
180,75,26,false,true,-DC-DL-DMC-,"D(CL),DMC",England,nl,EPL,10,1,1,0.9,0.8,0.5,2.2,0.1,0.1,Nathan Aké,Nathan,Aké,122945,Defender,167,Man City,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.574000000000001,797,0,284
180,70,23,false,true,-DC-,D(C),England,gb-wls,EPL,12,4,1.1666666666666667,1.75,0.16666666666666666,0.4166666666666667,2.9166666666666665,0.08333333333333333,0.6666666666666666,Joe Rodon,Joe,Rodon,302312,Defender,30,Tottenham,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.572500000000001,732,0,285
173,69,24,false,true,-AMC-FW-,"AM(C),FW",England,fr,EPL,33,4,0.6060606060606061,0.3939393939393939,0.8181818181818182,0,0.18181818181818182,0.6060606060606061,0,Neal Maupay,Neal,Maupay,119822,Forward,211,Brighton,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.571818181818183,2519,0,286
193,86,35,false,true,-DC-,D(C),England,gb-eng,EPL,20,0,0.65,0.65,0.6,0.25,4.3,0.2,1.1,Gary Cahill,Gary,Cahill,11981,Defender,162,Crystal Palace,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.571,1800,0,287
189,83,31,false,true,-DC-DMC-DR-,"D(CR),DMC",England,sn,EPL,36,1,1.6111111111111112,0.8888888888888888,1,0.3611111111111111,3.4166666666666665,0.5,0.7222222222222222,Cheikhou Kouyaté,Cheikhou,Kouyaté,66741,Midfielder,162,Crystal Palace,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.570833333333334,3123,0,288
176,68,32,false,true,-FW-MC-ML-MR-,"M(CLR),FW",England,gb-eng,EPL,21,1,1.0952380952380953,0.6666666666666666,0.6190476190476191,0.047619047619047616,0.14285714285714285,1,0,Theo Walcott,Theo,Walcott,13796,Forward,18,Southampton,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.563809523809523,1629,0,289
186,76,26,false,false,-DL-DR-ML-,"D(LR),M(L)",England,br,EPL,3,1,3.3333333333333335,0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0.6666666666666666,0,Bernardo,Bernardo,Fernandes da Silva Junior,302588,Defender,211,Brighton,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.5633333333333335,204,0,290
181,76,28,false,true,-DC-DL-ML-,"D(CL),M(L)",England,gb-wls,EPL,20,6,1.35,0.9,0.95,0.35,2.25,0.85,0.25,Ben Davies,Ben,Davies,103837,Defender,30,Tottenham,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.561,1340,0,291
197,86,29,false,true,-GK-,GK,England,sn,EPL,31,0,0,0.03225806451612903,0.03225806451612903,0,0.3548387096774194,0.03225806451612903,0,Édouard Mendy,Édouard,Mendy,321390,Goalkeeper,15,Chelsea,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.560645161290322,2746,0,292
179,70,20,false,true,-DL-ML-,"D(L),M(L)",England,fr,EPL,21,5,1.380952380952381,0.7142857142857143,0.7142857142857143,0.047619047619047616,0.8571428571428571,0.6666666666666666,0.047619047619047616,Rayan Aït-Nouri,Rayan,Aït-Nouri,355401,Defender,161,Wolves,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.558095238095239,1406,0,293
190,83,29,false,true,-GK-,GK,England,de,EPL,35,0,0.02857142857142857,0,0.05714285714285714,0,0.6571428571428571,0,0,Bernd Leno,Bernd,Leno,92173,Goalkeeper,13,Arsenal,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.555428571428571,3132,1,294
186,80,30,false,true,-DMC-,DMC,England,rs,EPL,31,4,2.096774193548387,1.1290322580645162,1.2258064516129032,0,1.4838709677419355,1.1290322580645162,0.1935483870967742,Luka Milivojevic,Luka,Milivojevic,70493,Midfielder,162,Crystal Palace,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.554838709677418,2365,0,295
188,77,23,false,true,-GK-,GK,England,gb-eng,EPL,38,0,0.02631578947368421,0.05263157894736842,0.02631578947368421,0,0.8947368421052632,0,0,Aaron Ramsdale,Aaron,Ramsdale,316858,Goalkeeper,163,Sheff Utd,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.5523684210526305,3420,0,296
173,69,27,false,true,-AMC-AML-AMR-FW-,"AM(CLR),FW",England,gb-eng,EPL,29,12,1.0344827586206897,0.3793103448275862,1.0689655172413792,0,0.27586206896551724,0.5517241379310345,0.06896551724137931,Nathan Redmond,Nathan,Redmond,86425,Midfielder,18,Southampton,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.5520689655172415,1731,0,297
188,83,31,false,true,-DL-DMC-DR-MR-,"D(LR),DMC,M(R)",England,gb-eng,EPL,26,1,1.6923076923076923,1.6153846153846154,1.2307692307692308,0.46153846153846156,3.076923076923077,0.7307692307692307,0.3076923076923077,Joel Ward,Joel,Ward,43105,Defender,162,Crystal Palace,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.551538461538461,2255,0,298
186,76,26,false,true,-GK-,GK,England,is,EPL,1,1,0,0,0,0,0,0,0,Rúnar Alex Rúnarsson,Rúnar Alex,Rúnarsson,141841,Goalkeeper,13,Arsenal,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.55,16,0,299
189,89,34,false,true,-GK-,GK,England,dk,EPL,38,0,0,0,0,0,0.4473684210526316,0,0,Kasper Schmeichel,Kasper,Schmeichel,19545,Goalkeeper,14,Leicester,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.547894736842106,3420,1,300
185,72,24,false,true,-DC-,D(C),England,gb-eng,EPL,13,1,1.5384615384615385,1,1,0.5384615384615384,2.6923076923076925,0.7692307692307693,0.7692307692307693,Kean Bryan,Kean,Bryan,318890,Defender,163,Sheff Utd,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.546923076923078,1007,1,301
175,73,27,false,true,-AMC-AML-AMR-FW-,"AM(CLR),FW",England,pt,EPL,36,9,0.6388888888888888,0.5277777777777778,0.8333333333333334,0.05555555555555555,0.3888888888888889,0.6111111111111112,0.027777777777777776,Ivan Cavaleiro,Ivan,Cavaleiro,137386,Forward,170,Fulham,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.544444444444444,2476,0,302
180,75,25,false,true,-MC-ML-MR-,M(CLR),England,ng,EPL,30,13,0.9,0.5333333333333333,0.43333333333333335,0,0.43333333333333335,0.4,0.03333333333333333,Alex Iwobi,Alex,Iwobi,136824,Forward,31,Everton,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.540333333333334,1543,0,303
170,63,33,false,true,-AMC-AML-AMR-,AM(CLR),England,es,EPL,9,3,0.1111111111111111,0.3333333333333333,0.1111111111111111,0,0.3333333333333333,0.7777777777777778,0,Juan Mata,Juan,Mata,25363,Midfielder,32,Man Utd,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.536666666666666,510,0,304
178,69,20,false,true,-DR-MR-,"D(R),M(R)",England,gb-eng,EPL,16,4,2.0625,0.875,0.9375,0.125,1.125,1.1875,0.25,Jayden Bogle,Jayden,Bogle,354291,Defender,163,Sheff Utd,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.5325,1109,0,305
185,73,28,false,true,-DC-DMC-DR-,"D(CR),DMC",England,gb-eng,EPL,37,0,0.9459459459459459,0.7297297297297297,0.5945945945945946,0.5945945945945946,3.5135135135135136,0.43243243243243246,0.8648648648648649,Conor Coady,Conor,Coady,97710,Defender,161,Wolves,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.5321621621621615,3304,0,306
185,75,27,false,true,-DC-DR-,D(CR),England,gb-eng,EPL,18,1,1.8888888888888888,1.5555555555555556,0.4444444444444444,0.8333333333333334,3.1666666666666665,1.1666666666666667,0.7777777777777778,Jack Stephens,Jack,Stephens,92550,Defender,18,Southampton,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.52111111111111,1539,0,307
170,68,28,false,true,-FW-MC-ML-MR-,"M(CLR),FW",England,gb-eng,EPL,33,5,0.9393939393939394,0.6363636363636364,1.1515151515151516,0.09090909090909091,1.0303030303030303,0.6363636363636364,0.15151515151515152,Bobby De Cordova-Reid,Bobby,De Cordova-Reid,134332,Forward,170,Fulham,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.5178787878787885,2383,0,308
178,71,27,false,true,-DMC-,DMC,England,zw,EPL,13,4,1.6923076923076923,1.3076923076923077,0.6153846153846154,0,0.6153846153846154,0.38461538461538464,0.38461538461538464,Marvelous Nakamba,Marvelous,Nakamba,243249,Midfielder,24,Aston Villa,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.516923076923077,751,0,309
188,98,34,false,true,-GK-,GK,England,ie,EPL,3,0,0,0,0,0,1.3333333333333333,0,0,Darren Randolph,Darren,Randolph,19782,Goalkeeper,29,West Ham,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.516666666666667,270,0,310
192,93,34,false,true,-FW-,FW,England,fr,EPL,17,9,0.23529411764705882,0.29411764705882354,0.8823529411764706,0,0.5882352941176471,0.35294117647058826,0.058823529411764705,Olivier Giroud,Olivier,Giroud,24444,Forward,15,Chelsea,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.516470588235293,747,0,311
182,80,29,false,true,-AMC-AML-AMR-FW-,"AM(CLR),FW",England,gh,EPL,33,10,1.121212121212121,0.5151515151515151,1.3636363636363635,0,0.30303030303030304,0.8484848484848485,0.06060606060606061,Jordan Ayew,Jordan,Ayew,67491,Forward,162,Crystal Palace,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.515454545454546,2098,0,312
183,84,31,false,true,-MC-,M(C),England,pl,EPL,35,7,1.0857142857142856,0.3142857142857143,1.3142857142857143,0.02857142857142857,0.42857142857142855,1.3428571428571427,0.11428571428571428,Mateusz Klich,Mateusz,Klich,69638,Midfielder,19,Leeds,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.514285714285715,2399,0,313
170,72,29,false,true,-MC-,M(C),England,gb-sct,EPL,31,2,1.6451612903225807,0.9032258064516129,1.064516129032258,0,0.3225806451612903,1.8387096774193548,0.12903225806451613,John Fleck,John,Fleck,30448,Midfielder,163,Sheff Utd,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.514193548387096,2577,0,314
176,71,29,false,true,-DL-MC-ML-MR-,"D(L),M(CLR)",England,ie,EPL,19,7,1.1578947368421053,0.47368421052631576,1.105263157894737,0,1.3157894736842106,1.2105263157894737,0,Robbie Brady,Robbie,Brady,93473,Midfielder,184,Burnley,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.512105263157893,1055,0,315
183,70,32,false,true,-DMC-,DMC,England,gb-eng,EPL,16,1,1.625,1,1.3125,0.0625,1.1875,1.25,0.25,Jack Cork,Jack,Cork,22847,Midfielder,184,Burnley,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.5112499999999995,1353,0,316
182,82,33,false,true,-MC-ML-MR-,M(CLR),England,gb-sct,EPL,8,2,2.125,0.125,1,0.125,1.5,0.75,0.25,Robert Snodgrass,Robert,Snodgrass,9767,Midfielder,175,West Brom,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.508750000000001,527,0,317
188,0,22,false,true,-DC-DR-,D(CR),England,ie,EPL,28,3,1.6071428571428572,1.6071428571428572,0.4642857142857143,0.39285714285714285,3.4642857142857144,0.8571428571428571,0.6071428571428571,Dara O'Shea,Dara,O'Shea,362826,Defender,175,West Brom,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.507857142857143,2102,0,318
189,84,34,false,true,-DC-DMC-,"D(C),DMC",England,br,EPL,20,3,0.6,0.8,0.75,0.2,2.45,0,0.45,David Luiz,David,Luiz Moreira Marinho,27586,Defender,13,Arsenal,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.505000000000001,1400,0,319
191,88,25,false,true,-MC-ML-MR-,M(CLR),England,gb-eng,EPL,30,9,0.8333333333333334,0.23333333333333334,0.9333333333333333,0.03333333333333333,0.4666666666666667,0.5333333333333333,0.06666666666666667,Ruben Loftus-Cheek,Ruben,Loftus-Cheek,255777,Midfielder,170,Fulham,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.503333333333333,1913,0,320
189,90,26,false,true,-FW-,FW,England,rs,EPL,27,14,0.25925925925925924,0.1111111111111111,0.8148148148148148,0,0.25925925925925924,0.2222222222222222,0.1111111111111111,Aleksandar Mitrovic,Aleksandar,Mitrovic,115279,Forward,170,Fulham,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.498888888888888,1390,0,321
190,84,33,false,true,-GK-,GK,England,pt,EPL,37,0,0,0.02702702702702703,0,0,0.21621621621621623,0.02702702702702703,0,Rui Patrício,Rui Pedro,dos Santos Patrício,23089,Goalkeeper,161,Wolves,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.49783783783784,3330,0,322
193,79,31,false,true,-GK-,GK,England,gb-eng,EPL,30,0,0.03333333333333333,0,0,0,0.7333333333333333,0.1,0,Alex McCarthy,Alex,McCarthy,38577,Goalkeeper,18,Southampton,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.492333333333334,2700,0,323
