height,weight,age,isManOfTheMatch,isActive,playedPositions,playedPositionsShort,teamRegionName,regionCode,tournamentShortName,apps,subOn,saveSixYardBox,savePenaltyArea,saveObox,saveTotal,name,firstName,lastName,playerId,positionText,teamId,teamName,seasonId,seasonName,isOpta,tournamentId,tournamentRegionId,tournamentRegionCode,tournamentRegionName,tournamentName,rating,minsPlayed,ranking
170,0,17,false,true,,Midfielder,Spain,,SLL,1,0,0,0,0,0,Álvaro Bastida,Álvaro,Bastida,415804,Midfielder,1354,Cadiz,8321,2020/2021,true,4,206,es,Spain,LaLiga,5.95,34,569
178,77,26,false,true,,Forward,Spain,es,SLL,1,0,0,0,0,0,Nano Mesa,Alexander,Mesa Travieso,141616,Forward,1354,Cadiz,8321,2020/2021,true,4,206,es,Spain,LaLiga,5.94,8,570
170,0,22,false,true,,Forward,Spain,gq,SLL,4,0,0,0,0,0,Josete Miranda,José Antonio,Miranda Boacho,413266,Forward,819,Getafe,8321,2020/2021,true,4,206,es,Spain,LaLiga,5.9375,23,571
191,72,24,false,true,-DC-,D(C),Spain,,SLL,3,0,0,0,0,0,Ferro,Francisco,Reis Ferreira,369558,Defender,55,Valencia,8321,2020/2021,true,4,206,es,Spain,LaLiga,5.93,181,572
180,67,20,false,true,,Midfielder,Spain,es,SLL,1,0,0,0,0,0,Isma Ruiz,Ismael,Ruiz,405794,Midfielder,925,Granada,8321,2020/2021,true,4,206,es,Spain,LaLiga,5.93,67,573
0,0,20,false,true,,Forward,Spain,,SLL,1,0,0,0,0,0,Lautaro de León,Lautaro,de León,407370,Forward,62,Celta Vigo,8321,2020/2021,true,4,206,es,Spain,LaLiga,5.93,13,574
175,70,22,false,true,,Forward,Spain,,SLL,4,0,0,0,0,0,Unai Arietaleanizbeaskoa,Unai,Arietaleanizbeaskoa,399949,Forward,824,Eibar,8321,2020/2021,true,4,206,es,Spain,LaLiga,5.915,43,575
189,84,29,false,true,-GK-,GK,Spain,ar,SLL,3,0,1,2,1,4,Gerónimo Rulli,Gerónimo,Rulli,125375,Goalkeeper,839,Villarreal,8321,2020/2021,true,4,206,es,Spain,LaLiga,5.906666666666666,181,576
0,0,20,false,true,,Midfielder,Spain,,SLL,2,0,0,0,0,0,John Donald,John Nwankwo,Donald,408347,Midfielder,833,Elche,8321,2020/2021,true,4,206,es,Spain,LaLiga,5.88,50,577
0,0,21,false,true,,Defender,Spain,es,SLL,1,0,0,0,0,0,Marc Baró,Marc,Baró,400050,Defender,1354,Cadiz,8321,2020/2021,true,4,206,es,Spain,LaLiga,5.84,90,578
188,79,37,false,true,-GK-,GK,Spain,es,SLL,3,0,0,2,1,3,Rubén Martínez,Rubén,Martínez,9907,Goalkeeper,131,Osasuna,8321,2020/2021,true,4,206,es,Spain,LaLiga,5.696666666666666,188,579
188,88,25,false,true,-GK-,GK,Spain,es,SLL,2,0,0,2,0,2,Koke Vegas,Jorge,Ruiz Ojeda,323230,Goalkeeper,832,Levante,8321,2020/2021,true,4,206,es,Spain,LaLiga,5.675,91,580
0,0,22,false,true,,Midfielder,Spain,es,SLL,1,0,0,0,0,0,Unai Dufur,Unai,Dufur,396073,Midfielder,824,Eibar,8321,2020/2021,true,4,206,es,Spain,LaLiga,5.61,63,581
0,0,22,false,true,,Midfielder,Spain,,SLL,1,0,0,0,0,0,Eñaut Mendía,Eñaut,Mendía,399950,Midfielder,824,Eibar,8321,2020/2021,true,4,206,es,Spain,LaLiga,5.53,62,582
193,82,24,false,true,,Goalkeeper,Spain,es,SLL,1,0,0,0,1,1,Jokin Ezkieta,Jokin,Ezkieta,362740,Goalkeeper,53,Athletic Bilbao,8321,2020/2021,true,4,206,es,Spain,LaLiga,5.49,90,583
